,Index,Area,Item,Year,yield_value,avg_rainfall,pest_tonnes,avg_temp,year_range
390,390,Argentina,Sweet potatoes,1990,131864.0,591,26156.0,17.67,old
391,391,Argentina,Wheat,1990,18947.0,591,26156.0,17.46,old
392,392,Argentina,Wheat,1990,18947.0,591,26156.0,17.67,old
393,393,Argentina,Cassava,1991,100000.0,591,26156.0,17.64,old
394,394,Argentina,Cassava,1991,100000.0,591,26156.0,17.86,old
395,395,Argentina,Maize,1991,40444.0,591,26156.0,17.64,old
396,396,Argentina,Maize,1991,40444.0,591,26156.0,17.86,old
397,397,Argentina,Potatoes,1991,205692.0,591,26156.0,17.64,old
398,398,Argentina,Potatoes,1991,205692.0,591,26156.0,17.86,old
399,399,Argentina,"Rice, paddy",1991,40294.0,591,26156.0,17.64,old
400,400,Argentina,"Rice, paddy",1991,40294.0,591,26156.0,17.86,old
401,401,Argentina,Sorghum,1991,33320.0,591,26156.0,17.64,old
402,402,Argentina,Sorghum,1991,33320.0,591,26156.0,17.86,old
403,403,Argentina,Soybeans,1991,22750.0,591,26156.0,17.64,old
404,404,Argentina,Soybeans,1991,22750.0,591,26156.0,17.86,old
405,405,Argentina,Sweet potatoes,1991,131364.0,591,26156.0,17.64,old
406,406,Argentina,Sweet potatoes,1991,131364.0,591,26156.0,17.86,old
407,407,Argentina,Wheat,1991,18972.0,591,26156.0,17.64,old
408,408,Argentina,Wheat,1991,18972.0,591,26156.0,17.86,old
409,409,Argentina,Cassava,1992,100000.0,591,26156.0,17.09,old
410,410,Argentina,Cassava,1992,100000.0,591,26156.0,17.51,old
411,411,Argentina,Maize,1992,45237.0,591,26156.0,17.09,old
412,412,Argentina,Maize,1992,45237.0,591,26156.0,17.51,old
413,413,Argentina,Potatoes,1992,199039.0,591,26156.0,17.09,old
414,414,Argentina,Potatoes,1992,199039.0,591,26156.0,17.51,old
415,415,Argentina,"Rice, paddy",1992,52075.0,591,26156.0,17.09,old
416,416,Argentina,"Rice, paddy",1992,52075.0,591,26156.0,17.51,old
417,417,Argentina,Sorghum,1992,36217.0,591,26156.0,17.09,old
418,418,Argentina,Sorghum,1992,36217.0,591,26156.0,17.51,old
419,419,Argentina,Soybeans,1992,22915.0,591,26156.0,17.09,old
420,420,Argentina,Soybeans,1992,22915.0,591,26156.0,17.51,old
421,421,Argentina,Sweet potatoes,1992,127273.0,591,26156.0,17.09,old
422,422,Argentina,Sweet potatoes,1992,127273.0,591,26156.0,17.51,old
423,423,Argentina,Wheat,1992,21809.0,591,26156.0,17.09,old
424,424,Argentina,Wheat,1992,21809.0,591,26156.0,17.51,old
425,425,Argentina,Cassava,1993,100000.0,591,26156.0,17.32,old
426,426,Argentina,Cassava,1993,100000.0,591,26156.0,17.53,old
427,427,Argentina,Maize,1993,43552.0,591,26156.0,17.32,old
428,428,Argentina,Maize,1993,43552.0,591,26156.0,17.53,old
429,429,Argentina,Potatoes,1993,210314.0,591,26156.0,17.32,old
430,430,Argentina,Potatoes,1993,210314.0,591,26156.0,17.53,old
431,431,Argentina,"Rice, paddy",1993,43559.0,591,26156.0,17.32,old
432,432,Argentina,"Rice, paddy",1993,43559.0,591,26156.0,17.53,old
433,433,Argentina,Sorghum,1993,39529.0,591,26156.0,17.32,old
434,434,Argentina,Sorghum,1993,39529.0,591,26156.0,17.53,old
435,435,Argentina,Soybeans,1993,21589.0,591,26156.0,17.32,old
436,436,Argentina,Soybeans,1993,21589.0,591,26156.0,17.53,old
437,437,Argentina,Sweet potatoes,1993,122955.0,591,26156.0,17.32,old
438,438,Argentina,Sweet potatoes,1993,122955.0,591,26156.0,17.53,old
439,439,Argentina,Wheat,1993,23272.0,591,26156.0,17.32,old
440,440,Argentina,Wheat,1993,23272.0,591,26156.0,17.53,old
441,441,Argentina,Cassava,1994,100000.0,591,30195.0,18.17,old
442,442,Argentina,Cassava,1994,100000.0,591,30195.0,18.31,old
443,443,Argentina,Maize,1994,42371.0,591,30195.0,18.17,old
444,444,Argentina,Maize,1994,42371.0,591,30195.0,18.31,old
445,445,Argentina,Potatoes,1994,230166.0,591,30195.0,18.17,old
446,446,Argentina,Potatoes,1994,230166.0,591,30195.0,18.31,old
447,447,Argentina,"Rice, paddy",1994,42989.0,591,30195.0,18.17,old
448,448,Argentina,"Rice, paddy",1994,42989.0,591,30195.0,18.31,old
449,449,Argentina,Sorghum,1994,35065.0,591,30195.0,18.17,old
450,450,Argentina,Sorghum,1994,35065.0,591,30195.0,18.31,old
451,451,Argentina,Soybeans,1994,20386.0,591,30195.0,18.17,old
452,452,Argentina,Soybeans,1994,20386.0,591,30195.0,18.31,old
453,453,Argentina,Sweet potatoes,1994,176667.0,591,30195.0,18.17,old
454,454,Argentina,Sweet potatoes,1994,176667.0,591,30195.0,18.31,old
455,455,Argentina,Wheat,1994,20237.0,591,30195.0,18.17,old
456,456,Argentina,Wheat,1994,20237.0,591,30195.0,18.31,old
457,457,Argentina,Cassava,1995,100000.0,591,37842.0,17.74,old
458,458,Argentina,Cassava,1995,100000.0,591,37842.0,17.62,old
459,459,Argentina,Maize,1995,45223.0,591,37842.0,17.74,old
460,460,Argentina,Maize,1995,45223.0,591,37842.0,17.62,old
461,461,Argentina,Potatoes,1995,39530.0,591,37842.0,17.74,old
462,462,Argentina,Potatoes,1995,39530.0,591,37842.0,17.62,old
463,463,Argentina,"Rice, paddy",1995,50306.0,591,37842.0,17.74,old
464,464,Argentina,"Rice, paddy",1995,50306.0,591,37842.0,17.62,old
465,465,Argentina,Sorghum,1995,34588.0,591,37842.0,17.74,old
466,466,Argentina,Sorghum,1995,34588.0,591,37842.0,17.62,old
467,467,Argentina,Soybeans,1995,20446.0,591,37842.0,17.74,old
468,468,Argentina,Soybeans,1995,20446.0,591,37842.0,17.62,old
469,469,Argentina,Sweet potatoes,1995,168000.0,591,37842.0,17.74,old
470,470,Argentina,Sweet potatoes,1995,168000.0,591,37842.0,17.62,old
471,471,Argentina,Wheat,1995,21675.0,591,37842.0,17.74,old
472,472,Argentina,Wheat,1995,21675.0,591,37842.0,17.62,old
473,473,Argentina,Cassava,1996,100000.0,591,54595.0,17.64,old
474,474,Argentina,Cassava,1996,100000.0,591,54595.0,17.97,old
475,475,Argentina,Maize,1996,40397.0,591,54595.0,17.64,old
476,476,Argentina,Maize,1996,40397.0,591,54595.0,17.97,old
477,477,Argentina,Potatoes,1996,228877.0,591,54595.0,17.64,old
478,478,Argentina,Potatoes,1996,228877.0,591,54595.0,17.97,old
479,479,Argentina,"Rice, paddy",1996,51031.0,591,54595.0,17.64,old
480,480,Argentina,"Rice, paddy",1996,51031.0,591,54595.0,17.97,old
481,481,Argentina,Sorghum,1996,38763.0,591,54595.0,17.64,old
482,482,Argentina,Sorghum,1996,38763.0,591,54595.0,17.97,old
483,483,Argentina,Soybeans,1996,21051.0,591,54595.0,17.64,old
484,484,Argentina,Soybeans,1996,21051.0,591,54595.0,17.97,old
485,485,Argentina,Sweet potatoes,1996,170000.0,591,54595.0,17.64,old
486,486,Argentina,Sweet potatoes,1996,170000.0,591,54595.0,17.97,old
487,487,Argentina,Wheat,1996,19344.0,591,54595.0,17.64,old
488,488,Argentina,Wheat,1996,19344.0,591,54595.0,17.97,old
489,489,Argentina,Cassava,1997,100000.0,591,77691.0,18.29,old
490,490,Argentina,Cassava,1997,100000.0,591,77691.0,18.54,old
491,491,Argentina,Maize,1997,45557.0,591,77691.0,18.29,old
492,492,Argentina,Maize,1997,45557.0,591,77691.0,18.54,old
493,493,Argentina,Potatoes,1997,39530.0,591,77691.0,18.29,old
494,494,Argentina,Potatoes,1997,39530.0,591,77691.0,18.54,old
495,495,Argentina,"Rice, paddy",1997,53703.0,591,77691.0,18.29,old
496,496,Argentina,"Rice, paddy",1997,53703.0,591,77691.0,18.54,old
497,497,Argentina,Sorghum,1997,36845.0,591,77691.0,18.29,old
498,498,Argentina,Sorghum,1997,36845.0,591,77691.0,18.54,old
499,499,Argentina,Soybeans,1997,17212.0,591,77691.0,18.29,old
500,500,Argentina,Soybeans,1997,17212.0,591,77691.0,18.54,old
501,501,Argentina,Sweet potatoes,1997,145662.0,591,77691.0,18.29,old
502,502,Argentina,Sweet potatoes,1997,145662.0,591,77691.0,18.54,old
503,503,Argentina,Wheat,1997,22426.0,591,77691.0,18.29,old
504,504,Argentina,Wheat,1997,22426.0,591,77691.0,18.54,old
505,505,Argentina,Cassava,1998,100000.0,591,62397.0,17.23,old
506,506,Argentina,Cassava,1998,100000.0,591,62397.0,17.52,old
507,507,Argentina,Maize,1998,60780.0,591,62397.0,17.23,old
508,508,Argentina,Maize,1998,60780.0,591,62397.0,17.52,old
509,509,Argentina,Potatoes,1998,39530.0,591,62397.0,17.23,old
510,510,Argentina,Potatoes,1998,39530.0,591,62397.0,17.52,old
511,511,Argentina,"Rice, paddy",1998,47762.0,591,62397.0,17.23,old
512,512,Argentina,"Rice, paddy",1998,47762.0,591,62397.0,17.52,old
513,513,Argentina,Sorghum,1998,48105.0,591,62397.0,17.23,old
514,514,Argentina,Sorghum,1998,48105.0,591,62397.0,17.52,old
515,515,Argentina,Soybeans,1998,26937.0,591,62397.0,17.23,old
516,516,Argentina,Soybeans,1998,26937.0,591,62397.0,17.52,old
517,517,Argentina,Sweet potatoes,1998,175055.0,591,62397.0,17.23,old
518,518,Argentina,Sweet potatoes,1998,175055.0,591,62397.0,17.52,old
519,519,Argentina,Wheat,1998,26088.0,591,62397.0,17.23,old
520,520,Argentina,Wheat,1998,26088.0,591,62397.0,17.52,old
521,521,Argentina,Cassava,1999,100000.0,591,62831.39,17.15,old
522,522,Argentina,Cassava,1999,100000.0,591,62831.39,17.71,old
523,523,Argentina,Maize,1999,53702.0,591,62831.39,17.15,old
524,524,Argentina,Maize,1999,53702.0,591,62831.39,17.71,old
525,525,Argentina,Potatoes,1999,39530.0,591,62831.39,17.15,old
526,526,Argentina,Potatoes,1999,39530.0,591,62831.39,17.71,old
527,527,Argentina,"Rice, paddy",1999,57337.0,591,62831.39,17.15,old
528,528,Argentina,"Rice, paddy",1999,57337.0,591,62831.39,17.71,old
529,529,Argentina,Sorghum,1999,43845.0,591,62831.39,17.15,old
530,530,Argentina,Sorghum,1999,43845.0,591,62831.39,17.71,old
531,531,Argentina,Soybeans,1999,24450.0,591,62831.39,17.15,old
532,532,Argentina,Soybeans,1999,24450.0,591,62831.39,17.71,old
533,533,Argentina,Sweet potatoes,1999,143991.0,591,62831.39,17.15,old
534,534,Argentina,Sweet potatoes,1999,143991.0,591,62831.39,17.71,old
535,535,Argentina,Wheat,1999,23028.0,591,62831.39,17.15,old
536,536,Argentina,Wheat,1999,23028.0,591,62831.39,17.71,old
537,537,Argentina,Cassava,2000,100000.0,591,63265.78,16.98,old
538,538,Argentina,Cassava,2000,100000.0,591,63265.78,17.66,old
539,539,Argentina,Maize,2000,54329.0,591,63265.78,16.98,old
540,540,Argentina,Maize,2000,54329.0,591,63265.78,17.66,old
541,541,Argentina,Potatoes,2000,39530.0,591,63265.78,16.98,old
542,542,Argentina,Potatoes,2000,39530.0,591,63265.78,17.66,old
543,543,Argentina,"Rice, paddy",2000,47798.0,591,63265.78,16.98,old
544,544,Argentina,"Rice, paddy",2000,47798.0,591,63265.78,17.66,old
545,545,Argentina,Sorghum,2000,46477.0,591,63265.78,16.98,old
546,546,Argentina,Sorghum,2000,46477.0,591,63265.78,17.66,old
547,547,Argentina,Soybeans,2000,23312.0,591,63265.78,16.98,old
548,548,Argentina,Soybeans,2000,23312.0,591,63265.78,17.66,old
549,549,Argentina,Sweet potatoes,2000,151462.0,591,63265.78,16.98,old
550,550,Argentina,Sweet potatoes,2000,151462.0,591,63265.78,17.66,old
551,551,Argentina,Wheat,2000,24873.0,591,63265.78,16.98,old
552,552,Argentina,Wheat,2000,24873.0,591,63265.78,17.66,old
553,553,Argentina,Cassava,2001,100000.0,591,63700.17,17.71,medium
554,554,Argentina,Cassava,2001,100000.0,591,63700.17,18.42,medium
555,555,Argentina,Maize,2001,54553.0,591,63700.17,17.71,medium
556,556,Argentina,Maize,2001,54553.0,591,63700.17,18.42,medium
557,557,Argentina,Potatoes,2001,39530.0,591,63700.17,17.71,medium
558,558,Argentina,Potatoes,2001,39530.0,591,63700.17,18.42,medium
559,559,Argentina,"Rice, paddy",2001,57495.0,591,63700.17,17.71,medium
560,560,Argentina,"Rice, paddy",2001,57495.0,591,63700.17,18.42,medium
561,561,Argentina,Sorghum,2001,47429.0,591,63700.17,17.71,medium
562,562,Argentina,Sorghum,2001,47429.0,591,63700.17,18.42,medium
563,563,Argentina,Soybeans,2001,25846.0,591,63700.17,17.71,medium
564,564,Argentina,Soybeans,2001,25846.0,591,63700.17,18.42,medium
565,565,Argentina,Sweet potatoes,2001,155212.0,591,63700.17,17.71,medium
566,566,Argentina,Sweet potatoes,2001,155212.0,591,63700.17,18.42,medium
567,567,Argentina,Wheat,2001,24934.0,591,63700.17,17.71,medium
568,568,Argentina,Wheat,2001,24934.0,591,63700.17,18.42,medium
569,569,Argentina,Cassava,2002,100000.0,591,64134.56,17.58,medium
570,570,Argentina,Cassava,2002,100000.0,591,64134.56,18.07,medium
571,571,Argentina,Maize,2002,60791.0,591,64134.56,17.58,medium
572,572,Argentina,Maize,2002,60791.0,591,64134.56,18.07,medium
573,573,Argentina,Potatoes,2002,39530.0,591,64134.56,17.58,medium
574,574,Argentina,Potatoes,2002,39530.0,591,64134.56,18.07,medium
575,575,Argentina,"Rice, paddy",2002,57197.0,591,64134.56,17.58,medium
576,576,Argentina,"Rice, paddy",2002,57197.0,591,64134.56,18.07,medium
577,577,Argentina,Sorghum,2002,52691.0,591,64134.56,17.58,medium
578,578,Argentina,Sorghum,2002,52691.0,591,64134.56,18.07,medium
579,579,Argentina,Soybeans,2002,26304.0,591,64134.56,17.58,medium
580,580,Argentina,Soybeans,2002,26304.0,591,64134.56,18.07,medium
581,581,Argentina,Sweet potatoes,2002,155890.0,591,64134.56,17.58,medium
582,582,Argentina,Sweet potatoes,2002,155890.0,591,64134.56,18.07,medium
583,583,Argentina,Wheat,2002,22398.0,591,64134.56,17.58,medium
584,584,Argentina,Wheat,2002,22398.0,591,64134.56,18.07,medium
585,585,Argentina,Cassava,2004,100000.0,591,65003.34,17.67,medium
586,586,Argentina,Cassava,2004,100000.0,591,65003.34,18.11,medium
587,587,Argentina,Maize,2004,63931.0,591,65003.34,17.67,medium
588,588,Argentina,Maize,2004,63931.0,591,65003.34,18.11,medium
589,589,Argentina,Potatoes,2004,39530.0,591,65003.34,17.67,medium
590,590,Argentina,Potatoes,2004,39530.0,591,65003.34,18.11,medium
591,591,Argentina,"Rice, paddy",2004,62661.0,591,65003.34,17.67,medium
592,592,Argentina,"Rice, paddy",2004,62661.0,591,65003.34,18.11,medium
593,593,Argentina,Sorghum,2004,45531.0,591,65003.34,17.67,medium
594,594,Argentina,Sorghum,2004,45531.0,591,65003.34,18.11,medium
595,595,Argentina,Soybeans,2004,22075.0,591,65003.34,17.67,medium
596,596,Argentina,Soybeans,2004,22075.0,591,65003.34,18.11,medium
597,597,Argentina,Sweet potatoes,2004,154867.0,591,65003.34,17.67,medium
598,598,Argentina,Sweet potatoes,2004,154867.0,591,65003.34,18.11,medium
599,599,Argentina,Wheat,2004,25441.0,591,65003.34,17.67,medium
600,600,Argentina,Wheat,2004,25441.0,591,65003.34,18.11,medium
601,601,Argentina,Cassava,2005,100000.0,591,65437.73,17.32,medium
602,602,Argentina,Cassava,2005,100000.0,591,65437.73,17.83,medium
603,603,Argentina,Maize,2005,73587.0,591,65437.73,17.32,medium
604,604,Argentina,Maize,2005,73587.0,591,65437.73,17.83,medium
605,605,Argentina,Potatoes,2005,39530.0,591,65437.73,17.32,medium
606,606,Argentina,Potatoes,2005,39530.0,591,65437.73,17.83,medium
607,607,Argentina,"Rice, paddy",2005,60165.0,591,65437.73,17.32,medium
608,608,Argentina,"Rice, paddy",2005,60165.0,591,65437.73,17.83,medium
609,609,Argentina,Sorghum,2005,51872.0,591,65437.73,17.32,medium
610,610,Argentina,Sorghum,2005,51872.0,591,65437.73,17.83,medium
611,611,Argentina,Soybeans,2005,27287.0,591,65437.73,17.32,medium
612,612,Argentina,Soybeans,2005,27287.0,591,65437.73,17.83,medium
613,613,Argentina,Sweet potatoes,2005,154472.0,591,65437.73,17.32,medium
614,614,Argentina,Sweet potatoes,2005,154472.0,591,65437.73,17.83,medium
615,615,Argentina,Wheat,2005,26356.0,591,65437.73,17.32,medium
616,616,Argentina,Wheat,2005,26356.0,591,65437.73,17.83,medium
617,617,Argentina,Cassava,2006,100000.0,591,65872.12,18.1,medium
618,618,Argentina,Cassava,2006,100000.0,591,65872.12,18.35,medium
619,619,Argentina,Maize,2006,59030.0,591,65872.12,18.1,medium
620,620,Argentina,Maize,2006,59030.0,591,65872.12,18.35,medium
621,621,Argentina,Potatoes,2006,39530.0,591,65872.12,18.1,medium
622,622,Argentina,Potatoes,2006,39530.0,591,65872.12,18.35,medium
623,623,Argentina,"Rice, paddy",2006,70610.0,591,65872.12,18.1,medium
624,624,Argentina,"Rice, paddy",2006,70610.0,591,65872.12,18.35,medium
625,625,Argentina,Sorghum,2006,46778.0,591,65872.12,18.1,medium
626,626,Argentina,Sorghum,2006,46778.0,591,65872.12,18.35,medium
627,627,Argentina,Soybeans,2006,26793.0,591,65872.12,18.1,medium
628,628,Argentina,Soybeans,2006,26793.0,591,65872.12,18.35,medium
629,629,Argentina,Sweet potatoes,2006,143478.0,591,65872.12,18.1,medium
630,630,Argentina,Sweet potatoes,2006,143478.0,591,65872.12,18.35,medium
631,631,Argentina,Wheat,2006,25302.0,591,65872.12,18.1,medium
632,632,Argentina,Wheat,2006,25302.0,591,65872.12,18.35,medium
633,633,Argentina,Cassava,2007,100000.0,591,81582.64,16.71,medium
634,634,Argentina,Cassava,2007,100000.0,591,81582.64,17.14,medium
635,635,Argentina,Maize,2007,76655.0,591,81582.64,16.71,medium
636,636,Argentina,Maize,2007,76655.0,591,81582.64,17.14,medium
637,637,Argentina,Potatoes,2007,39530.0,591,81582.64,16.71,medium
638,638,Argentina,Potatoes,2007,39530.0,591,81582.64,17.14,medium
639,639,Argentina,"Rice, paddy",2007,65604.0,591,81582.64,16.71,medium
640,640,Argentina,"Rice, paddy",2007,65604.0,591,81582.64,17.14,medium
641,641,Argentina,Sorghum,2007,47021.0,591,81582.64,16.71,medium
642,642,Argentina,Sorghum,2007,47021.0,591,81582.64,17.14,medium
643,643,Argentina,Soybeans,2007,29712.0,591,81582.64,16.71,medium
644,644,Argentina,Soybeans,2007,29712.0,591,81582.64,17.14,medium
645,645,Argentina,Sweet potatoes,2007,141667.0,591,81582.64,16.71,medium
646,646,Argentina,Sweet potatoes,2007,141667.0,591,81582.64,17.14,medium
647,647,Argentina,Wheat,2007,26234.0,591,81582.64,16.71,medium
648,648,Argentina,Wheat,2007,26234.0,591,81582.64,17.14,medium
649,649,Argentina,Cassava,2008,100000.0,591,87149.01,17.71,medium
650,650,Argentina,Cassava,2008,100000.0,591,87149.01,18.39,medium
651,651,Argentina,Maize,2008,64525.0,591,87149.01,17.71,medium
652,652,Argentina,Maize,2008,64525.0,591,87149.01,18.39,medium
653,653,Argentina,Potatoes,2008,39530.0,591,87149.01,17.71,medium
654,654,Argentina,Potatoes,2008,39530.0,591,87149.01,18.39,medium
655,655,Argentina,"Rice, paddy",2008,68278.0,591,87149.01,17.71,medium
656,656,Argentina,"Rice, paddy",2008,68278.0,591,87149.01,18.39,medium
657,657,Argentina,Sorghum,2008,47474.0,591,87149.01,17.71,medium
658,658,Argentina,Sorghum,2008,47474.0,591,87149.01,18.39,medium
659,659,Argentina,Soybeans,2008,28216.0,591,87149.01,17.71,medium
660,660,Argentina,Soybeans,2008,28216.0,591,87149.01,18.39,medium
661,661,Argentina,Sweet potatoes,2008,145105.0,591,87149.01,17.71,medium
662,662,Argentina,Sweet potatoes,2008,145105.0,591,87149.01,18.39,medium
663,663,Argentina,Wheat,2008,28271.0,591,87149.01,17.71,medium
664,664,Argentina,Wheat,2008,28271.0,591,87149.01,18.39,medium
665,665,Argentina,Cassava,2009,101695.0,591,61586.56,18.16,medium
666,666,Argentina,Cassava,2009,101695.0,591,61586.56,18.09,medium
667,667,Argentina,Maize,2009,55760.0,591,61586.56,18.16,medium
668,668,Argentina,Maize,2009,55760.0,591,61586.56,18.09,medium
669,669,Argentina,Potatoes,2009,39530.0,591,61586.56,18.16,medium
670,670,Argentina,Potatoes,2009,39530.0,591,61586.56,18.09,medium
671,671,Argentina,"Rice, paddy",2009,68842.0,591,61586.56,18.16,medium
672,672,Argentina,"Rice, paddy",2009,68842.0,591,61586.56,18.09,medium
673,673,Argentina,Sorghum,2009,38752.0,591,61586.56,18.16,medium
674,674,Argentina,Sorghum,2009,38752.0,591,61586.56,18.09,medium
675,675,Argentina,Soybeans,2009,18480.0,591,61586.56,18.16,medium
676,676,Argentina,Soybeans,2009,18480.0,591,61586.56,18.09,medium
677,677,Argentina,Sweet potatoes,2009,151208.0,591,61586.56,18.16,medium
678,678,Argentina,Sweet potatoes,2009,151208.0,591,61586.56,18.09,medium
679,679,Argentina,Wheat,2009,19628.0,591,61586.56,18.16,medium
680,680,Argentina,Wheat,2009,19628.0,591,61586.56,18.09,medium
681,681,Argentina,Cassava,2010,101000.0,591,105915.04,17.33,medium
682,682,Argentina,Cassava,2010,101000.0,591,105915.04,17.84,medium
683,683,Argentina,Maize,2010,78040.0,591,105915.04,17.33,medium
684,684,Argentina,Maize,2010,78040.0,591,105915.04,17.84,medium
685,685,Argentina,Potatoes,2010,39530.0,591,105915.04,17.33,medium
686,686,Argentina,Potatoes,2010,39530.0,591,105915.04,17.84,medium
687,687,Argentina,"Rice, paddy",2010,57646.0,591,105915.04,17.33,medium
688,688,Argentina,"Rice, paddy",2010,57646.0,591,105915.04,17.84,medium
689,689,Argentina,Sorghum,2010,48163.0,591,105915.04,17.33,medium
690,690,Argentina,Sorghum,2010,48163.0,591,105915.04,17.84,medium
691,691,Argentina,Soybeans,2010,29053.0,591,105915.04,17.33,medium
692,692,Argentina,Soybeans,2010,29053.0,591,105915.04,17.84,medium
693,693,Argentina,Sweet potatoes,2010,149382.0,591,105915.04,17.33,medium
694,694,Argentina,Sweet potatoes,2010,149382.0,591,105915.04,17.84,medium
695,695,Argentina,Wheat,2010,27113.0,591,105915.04,17.33,medium
696,696,Argentina,Wheat,2010,27113.0,591,105915.04,17.84,medium
697,697,Argentina,Cassava,2011,100000.0,591,100424.62,17.58,new
698,698,Argentina,Cassava,2011,100000.0,591,100424.62,17.93,new
699,699,Argentina,Maize,2011,63503.0,591,100424.62,17.58,new
700,700,Argentina,Maize,2011,63503.0,591,100424.62,17.93,new
701,701,Argentina,Potatoes,2011,39530.0,591,100424.62,17.58,new
702,702,Argentina,Potatoes,2011,39530.0,591,100424.62,17.93,new
703,703,Argentina,"Rice, paddy",2011,67901.0,591,100424.62,17.58,new
704,704,Argentina,"Rice, paddy",2011,67901.0,591,100424.62,17.93,new
705,705,Argentina,Sorghum,2011,44029.0,591,100424.62,17.58,new
706,706,Argentina,Sorghum,2011,44029.0,591,100424.62,17.93,new
707,707,Argentina,Soybeans,2011,26053.0,591,100424.62,17.58,new
708,708,Argentina,Soybeans,2011,26053.0,591,100424.62,17.93,new
709,709,Argentina,Sweet potatoes,2011,148754.0,591,100424.62,17.58,new
710,710,Argentina,Sweet potatoes,2011,148754.0,591,100424.62,17.93,new
711,711,Argentina,Wheat,2011,35063.0,591,100424.62,17.58,new
712,712,Argentina,Wheat,2011,35063.0,591,100424.62,17.93,new
713,713,Argentina,Cassava,2012,100000.0,591,15373.0,18.18,new
714,714,Argentina,Cassava,2012,100000.0,591,15373.0,18.43,new
715,715,Argentina,Maize,2012,57346.0,591,15373.0,18.18,new
716,716,Argentina,Maize,2012,57346.0,591,15373.0,18.43,new
717,717,Argentina,Potatoes,2012,39530.0,591,15373.0,18.18,new
718,718,Argentina,Potatoes,2012,39530.0,591,15373.0,18.43,new
719,719,Argentina,"Rice, paddy",2012,66617.0,591,15373.0,18.18,new
720,720,Argentina,"Rice, paddy",2012,66617.0,591,15373.0,18.43,new
721,721,Argentina,Sorghum,2012,46534.0,591,15373.0,18.18,new
722,722,Argentina,Sorghum,2012,46534.0,591,15373.0,18.43,new
723,723,Argentina,Soybeans,2012,22814.0,591,15373.0,18.18,new
724,724,Argentina,Soybeans,2012,22814.0,591,15373.0,18.43,new
725,725,Argentina,Sweet potatoes,2012,148126.0,591,15373.0,18.18,new
726,726,Argentina,Sweet potatoes,2012,148126.0,591,15373.0,18.43,new
727,727,Argentina,Wheat,2012,32199.0,591,15373.0,18.18,new
728,728,Argentina,Wheat,2012,32199.0,591,15373.0,18.43,new
729,729,Argentina,Cassava,2013,99459.0,591,15373.0,16.45,new
730,730,Argentina,Cassava,2013,99459.0,591,15373.0,16.88,new
731,731,Argentina,Maize,2013,66037.0,591,15373.0,16.45,new
